|normal|withouturl|no_clean|url_clean
825|"""Our troops are the finest fighting force in the history of the world.""  President Obama #SOTU"|"""Our troops are the finest fighting force in the history of the world.""  President Obama #SOTU"|5.087272727272728|5.087272727272728
826|"""The United States of America is the most powerful nation on Earth. Period.""  President Obama #SOTU"|"""The United States of America is the most powerful nation on Earth. Period.""  President Obama #SOTU"|5.717142857142858|5.717142857142858
827|"""We ve got to accelerate the transition away from old, dirtier energy sources.""  President Obama #SOTU"|"""We ve got to accelerate the transition away from old, dirtier energy sources.""  President Obama #SOTU"|5.354285714285714|5.3
828|"""Gas under two bucks a gallon ain t bad, either.""  President Obama #SOTU"|"""Gas under two bucks a gallon ain t bad, either.""  President Obama #SOTU"|5.484999999999999|5.356
829|"""On rooftops from Arizona to New York, solar is saving Americans tens of millions of dollars a year.""  President Obama #ActOnClimate #SOTU"|"""On rooftops from Arizona to New York, solar is saving Americans tens of millions of dollars a year.""  President Obama #ActOnClimate #SOTU"|5.851999999999999|5.851999999999999
830|"""Seven years ago, we made the single biggest investment in clean energy in our history.""  President Obama #SOTU"|"""Seven years ago, we made the single biggest investment in clean energy in our history.""  President Obama #SOTU"|5.895|5.895
831|"""Why would we want to pass up the chance for American businesses to produce and sell the energy of the future?""  President Obama #SOTU"|"""Why would we want to pass up the chance for American businesses to produce and sell the energy of the future?""  President Obama #SOTU"|5.601111111111113|5.601111111111113
832|"""If anybody still wants to dispute the science around climate change, have at it. You ll be pretty lonely.""  President Obama #SOTU"|"""If anybody still wants to dispute the science around climate change, have at it. You ll be pretty lonely.""  President Obama #SOTU"|5.459999999999999|5.414285714285713
833|Global action on climate change is happening show your support today: http:// ofa.bo/j9c5 #ActOnClimate #SOTU|Global action on climate change is happening show your support today: http://   #ActOnClimate #SOTU|5.731428571428571|5.786666666666666
834|We have the responsibility to lead on climate change. #ActOnClimate #SOTU pic.twitter.com/VnoqXVDdFw|We have the responsibility to lead on climate change. #ActOnClimate #SOTU  |5.591428571428572|5.591428571428572
835|"""America is every immigrant and entrepreneur, from Boston to Austin to Silicon Valley.""  President Obama #SOTU"|"""America is every immigrant and entrepreneur, from Boston to Austin to Silicon Valley.""  President Obama #SOTU"|5.196666666666666|5.196666666666666
836|"""That spirit of discovery is in our DNA. America is Thomas Edison and the Wright Brothers and George Washington Carver.""  President Obama"|"""That spirit of discovery is in our DNA. America is Thomas Edison and the Wright Brothers and George Washington Carver.""  President Obama"|5.544|5.544
837|"""Workers and start-ups and small businesses need more of a voice, not less.""  President Obama #SOTU"|"""Workers and start-ups and small businesses need more of a voice, not less.""  President Obama #SOTU"|5.08|5.08
838|"""Food Stamp recipients didn t cause the financial crisis; recklessness on Wall Street did.""  President Obama #SOTU"|"""Food Stamp recipients didn t cause the financial crisis; recklessness on Wall Street did.""  President Obama #SOTU"|5.295|5.136666666666666
839|"""I believe a thriving private sector is the lifeblood of our economy.""  President Obama #SOTU"|"""I believe a thriving private sector is the lifeblood of our economy.""  President Obama #SOTU"|5.4925|5.4925
840|"""America is about giving everybody willing to work a chance.""  President Obama #SOTU"|"""America is about giving everybody willing to work a chance.""  President Obama #SOTU"|5.672500000000001|5.672500000000001
841|"""Parties should work together to improve job security.""  President Obama #SOTU"|"""Parties should work together to improve job security.""  President Obama #SOTU"|5.776666666666667|5.776666666666667
842|And counting. #SOTU pic.twitter.com/kVX2JS964s|And counting. #SOTU  ||
843|"""Social Security and Medicare are more important than ever. We shouldn t weaken them, we should strengthen them.""  President Obama #SOTU"|"""Social Security and Medicare are more important than ever. We shouldn t weaken them, we should strengthen them.""  President Obama #SOTU"|5.614285714285715|5.5175
844|Share the facts. #SOTU pic.twitter.com/aUpUmMys5j|Share the facts. #SOTU  |4.98|4.98
845|"""We have to make college affordable for every American.""  President Obama #CollegeOpportunity #SOTU"|"""We have to make college affordable for every American.""  President Obama #CollegeOpportunity #SOTU"|5.766666666666667|5.766666666666667
846|"""We should recruit and support more great teachers for our kids.""  President Obama #SOTU"|"""We should recruit and support more great teachers for our kids.""  President Obama #SOTU"|6.095|6.095
847|"""Real opportunity requires every American to get the education and training they need to land a good-paying job.""  President Obama #SOTU"|"""Real opportunity requires every American to get the education and training they need to land a good-paying job.""  President Obama #SOTU"|5.574285714285715|5.574285714285715
848|Students should be able to get an education without taking on decades' worth of student loan debt. #SOTU pic.twitter.com/taytxY39tM|Students should be able to get an education without taking on decades' worth of student loan debt. #SOTU  |5.502857142857144|5.502857142857144
849|"""Everybody that works hard deserves a fair shot.""  President Obama #SOTU #RaiseTheWage"|"""Everybody that works hard deserves a fair shot.""  President Obama #SOTU #RaiseTheWage"|5.436666666666667|5.436666666666667
850|"""For the past seven years, our goal has been a growing economy that also works better for everybody.""  President Obama #SOTU"|"""For the past seven years, our goal has been a growing economy that also works better for everybody.""  President Obama #SOTU"|5.52|5.52
851|"""Our auto industry just had its best year ever.""  President Obama #SOTU"|"""Our auto industry just had its best year ever.""  President Obama #SOTU"|5.58|5.58
852|"""More than 14 million new jobs; the strongest two years of job growth since the  90s; an unemployment rate cut in half.""  President Obama"|"""More than 14 million new jobs; the strongest two years of job growth since the  90s; an unemployment rate cut in half.""  President Obama"|5.221250000000001|5.221250000000001
853|Middle-class economics works. #SOTU pic.twitter.com/rit5WnqxH1|Middle-class economics works. #SOTU  |4.76|4.76
854|"""A basic: the United States of America, right now, has the strongest, most durable economy in the world.""  President Obama #SOTU"|"""A basic: the United States of America, right now, has the strongest, most durable economy in the world.""  President Obama #SOTU"|5.300000000000001|5.300000000000001
855|Change only happens when you organize. #SOTU pic.twitter.com/uhkhAX8XSB|Change only happens when you organize. #SOTU  |5.33|5.33
856|"""We made change work for us, always extending America s promise outward, to the next frontier, to more people.""  President Obama #SOTU"|"""We made change work for us, always extending America s promise outward, to the next frontier, to more people.""  President Obama #SOTU"|5.711666666666666|5.659999999999998
857|"""I want to focus on our future.""  President Obama #SOTU"|"""I want to focus on our future.""  President Obama #SOTU"|5.688|5.688
858|President Obama: I ll keep pushing for progress on immigration, gun violence, equal pay, paid leave, raising the minimum wage. #SOTU|President Obama: I ll keep pushing for progress on immigration, gun violence, equal pay, paid leave, raising the minimum wage. #SOTU|5.403636363636363|5.355
859|"""Who knows, we might surprise the cynics again.""  President Obama #SOTU"|"""Who knows, we might surprise the cynics again.""  President Obama #SOTU"|5.965000000000001|5.965000000000001
860|"""I hope we can work together this year on some bipartisan priorities like criminal justice reform.""  President Obama #SOTU"|"""I hope we can work together this year on some bipartisan priorities like criminal justice reform.""  President Obama #SOTU"|5.698333333333333|5.698333333333333
861|LIVE: President Obama is delivering his final State of the Union address now. http:// ofa.bo/z03t #SOTU|LIVE: President Obama is delivering his final State of the Union address now. http://   #SOTU|5.213333333333334|5.213333333333334
862|Tune in for President Obama's final State of the Union at 9 p.m. ET tonight. http:// ofa.bo/w3z #SOTU pic.twitter.com/44W691pswA|Tune in for President Obama's final State of the Union at 9 p.m. ET tonight. http://   #SOTU  |5.093333333333334|5.093333333333334
863|The stage is set tune in tonight. http:// ofa.bo/c5QY #SOTU pic.twitter.com/yIFbuvxVgl|The stage is set tune in tonight. http://   #SOTU  |5.466666666666666|5.632
864|"""It s the last time we ll do this, but we re not even close to done working.""   @VP Joe Biden on the #SOTU http:// ofa.bo/i9em"|"""It s the last time we ll do this, but we re not even close to done working.""   @VP Joe Biden on the #SOTU http://  "|5.074999999999999|5.200000000000001
865|The last seven years have been packed with progress. See how far we've come: http:// ofa.bo/d5S7|The last seven years have been packed with progress. See how far we've come: http://  |5.122|5.122
866|One last time. #SOTU https:// amp.twimg.com/v/a7cfefaf-5ef d-402f-af36-a129c700c000  |One last time. #SOTU https://   d-402f-af36-a129c700c000  |3.74|3.74
867|Tonight it's going to be a good time. Don't miss the State of the Union. http:// ofa.bo/a5VX #SOTU pic.twitter.com/9FUNGoRp8Z|Tonight it's going to be a good time. Don't miss the State of the Union. http://   #SOTU  |5.228888888888889|5.194000000000001
868|Get ready for President Obama's final #SOTU , and add your voice to the conversation: http:// ofa.bo/v3E pic.twitter.com/tNou5dUMo8|Get ready for President Obama's final #SOTU , and add your voice to the conversation: http://    |5.473333333333334|5.473333333333334
869|President Obama's last State of the Union address it's only a day away. http:// ofa.bo/h9me #SOTU pic.twitter.com/To0pptxXwb|President Obama's last State of the Union address it's only a day away. http://   #SOTU  |5.010000000000001|5.0675
870|January 12 don't miss it. http:// ofa.bo/f9f5 #SOTU pic.twitter.com/0jKS1vVV4y|January 12 don't miss it. http://   #SOTU  |3.64|3.67
871|Another milestone to celebrate for wind power and plenty of room to grow. http:// ofa.bo/j9aj|Another milestone to celebrate for wind power and plenty of room to grow. http://  |5.800000000000001|5.83
